104272.93201133145,65391.707582584619,6.0168838526912181,3.40778120276032,1500.0,124000.0
km,fuel,age,price
0.74902,-1,0.28849,0.04979
-1.0593,-1,-1.1787,0.16726
-0.2305,1,-0.5918,0.11224
-1.4016,-1,-1.4721,0.21371
-0.3100,-1,-0.2984,0.10195
0.14875,-1,-0.0049,0.06848
0.68398,-1,1.46227,0.04897
0.39343,-1,0.28849,0.06693
0.94395,-1,1.46227,0.04897
0.85220,-1,1.16882,0.04897
0.13345,-1,0.28849,0.06040
0.11816,-1,0.87538,0.05306
-1.3392,-1,-1.4721,0.15910
-0.2755,-1,-0.8852,0.17134
1.20393,-1,1.16882,0.04326
-1.2658,-1,-1.4721,0.28081
-0.5394,-1,-0.5918,0.09306
1.54024,-1,0.87538,0.01714
-0.1051,-1,-0.5918,0.10204
-0.6770,-1,-1.1787,0.14530
-1.2269,-1,-1.4721,0.17795
-0.0653,-1,-0.5918,0.15020
-0.9494,-1,-0.0049,0.10979
0.91949,-1,0.87538,0.05877
0.69927,-1,0.58193,0.09795
-1.3202,-1,-1.4721,0.25257
2.32027,-1,1.75572,0.02448
-1.1074,-1,-0.8852,0.11183
-1.2197,-1,-0.8852,0.11828
0.62281,1,1.75572,0.03673
-1.0142,-1,-1.1787,0.15093
-0.1418,-1,0.28849,0.11012
-0.4017,-1,-0.5918,0.11020
1.14276,-1,1.16882,0.04236
0.65340,-1,-0.2984,0.09387
1.60153,-1,1.46227,0.03020
-0.2106,-1,-0.2984,0.13061
-0.8299,-1,-0.5918,0.12652
-0.6388,1,-0.2984,0.10930
-0.1265,-1,-0.2984,0.10857
-1.5407,-1,-1.4721,0.15836
-0.8066,-1,-0.5918,0.15020
-0.4782,-1,-0.8852,0.09379
1.47460,-1,1.46227,0.04081
1.09688,-1,1.16882,0.04734
-0.5941,-1,0.28849,0.08563
-1.3783,-1,-1.1787,0.23673
2.99314,-1,1.75572,0.02448
0.80020,-1,1.16882,0.05297
-0.0806,-1,-0.5918,0.11012
-0.1418,-1,0.28849,0.08571
1.06629,-1,0.87538,0.06367
-0.1876,-1,-0.5918,0.12244
-0.5715,-1,-0.5918,0.10938
-1.2289,-1,-1.4721,0.22367
-0.2794,-1,-0.0049,0.10767
0.19462,-1,0.87538,0.05877
-1.1816,1,-0.8852,0.19836
-0.8727,-1,-0.8852,0.13461
0.33226,-1,-0.0049,0.07183
-0.3864,-1,0.87538,0.05714
-0.4476,1,0.87538,0.13877
0.90113,-1,0.87538,0.05297
-1.0924,-1,-1.1787,0.15502
1.64855,-1,1.75572,0.03665
-0.8452,-1,-0.5918,0.15093
1.35685,-1,1.75572,0.04
1.50977,-1,0.58193,0.04653
2.07560,-1,1.46227,0.04073
-0.2252,-1,0.58193,0.08489
-1.2355,-1,-1.4721,0.21224
0.76044,-1,0.87538,0.05142
-0.8162,-1,-1.1787,0.12595
0.69927,-1,0.58193,0.08489
-1.2122,-1,-1.7656,0.17134
0.20992,-1,0.58193,0.07346
0.59987,-1,0.58193,0.05706
0.22521,-1,-0.0049,0.09795
0.54941,-1,1.75572,0.05306
1.00512,-1,0.28849,0.05297
0.51576,-1,0.58193,0.07755
-0.4058,-1,-0.5918,0.11828
1.00512,-1,0.87538,0.04653
0.17153,-1,-0.2984,0.10122
-0.2564,-1,-0.0049,0.09224
1.72387,-1,1.75572,0.05061
-0.0653,-1,0.28849,0.07754
1.17334,-1,1.16882,0.04244
-0.1265,-1,-0.8852,0.12644
-0.3864,1,-1.1787,0.27746
-0.2641,-1,-1.1787,0.10857
-1.3959,-1,-1.4721,0.23240
-0.4797,-1,-0.2984,0.13061
0.79103,-1,0.58193,0.06040
-1.4126,1,-1.4721,0.41142
1.15805,-1,1.46227,0.03665
0.08758,-1,1.46227,0.06938
-0.0087,-1,0.87538,0.08163
-0.3406,-1,-0.5918,0.13877
-1.0134,-1,-1.4721,0.16318
-0.0347,-1,-0.2984,0.11836
-1.0287,-1,-1.1787,0.18775
-1.1664,1,-0.0049,0.21624
-1.5944,-1,-1.7656,0.24
0.08758,-1,1.16882,0.05877
-0.4017,-1,-0.5918,0.08555
0.74515,-1,0.87538,0.04653
-1.1456,-1,-0.8852,0.18137
-1.0134,-1,-0.5918,0.11836
-0.5470,-1,-0.5918,0.14204
-0.1556,-1,0.28849,0.06930
1.59388,-1,1.46227,0.03510
-1.4722,-1,-1.7656,0.34285
0.96689,-1,0.28849,0.06775
1.58624,-1,0.87538,0.04897
-1.5910,-1,0.87538,0.02693
12.7803,-1,-0.8852,0.09795
-0.0408,-1,0.28849,0.08163
1.50213,-1,2.04916,0.04
0.16404,-1,-0.0049,0.09387
0.39343,-1,0.58193,0.05714
0.56929,1,0.58193,0.06448
-1.0790,1,-0.2984,0.12244
1.46390,-1,1.16882,0.06938
-1.5927,1,0.28849,0.05061
-1.2380,1,-1.1787,0.18277
0.26344,-1,0.28849,0.06938
1.08006,-1,1.75572,0.04408
0.85220,-1,0.58193,0.06930
1.11217,-1,0.87538,0.05714
-0.0729,-1,-0.5918,0.14277
0.08758,-1,0.87538,0.08571
1.00512,-1,0.58193,0.08571
0.75592,-1,-0.2984,0.05877
-0.0653,-1,-0.5918,0.09387
-1.4075,-1,-1.4721,0.23183
0.54635,-1,-0.0049,0.07346
-0.7198,-1,-0.5918,0.15836
0.68398,-1,-0.5918,0.07673
-1.1205,-1,-0.8852,0.17142
1.11217,-1,0.58193,0.06122
0.39347,-1,-0.2984,0.08808
-0.1723,-1,-0.2984,0.11510
-0.1035,-1,-0.8852,0.10938
-1.4722,-1,-1.7656,0.32653
1.00512,-1,0.87538,0.04481
0.54635,-1,0.87538,0.09795
-0.2190,1,1.46227,0.05216
0.35637,1,1.16882,0.04489
1.67799,-1,0.58193,0.04073
0.36284,-1,1.46227,0.05306
0.06464,-1,0.28849,0.09387
0.08758,-1,-0.2984,0.10979
-1.0128,-1,-1.1787,0.25632
1.37214,-1,0.58193,0.06121
2.68729,-1,-0.0049,0.06693
-0.5799,-1,-0.8852,0.20702
1.52507,-1,0.87538,0.04326
0.72986,-1,0.58193,0.05714
0.66869,-1,0.87538,0.06938
-0.0989,-1,-0.2984,0.06857
-1.1664,-1,-1.4721,0.16677
0.57693,-1,1.16882,0.04897
-1.3470,-1,-1.1787,0.20734
0.57693,-1,0.28849,0.10612
-1.5930,1,-1.7656,0.18359
0.92866,-1,0.58193,0.05224
1.28039,-1,1.46227,0.04326
-1.0593,1,0.58193,0.06530
-0.3711,-1,-0.2984,0.13877
-0.6005,-1,-0.8852,0.23265
-1.0893,-1,-1.1787,0.14204
0.54635,-1,1.75572,0.04244
0.27873,-1,0.87538,0.09387
-0.1112,-1,-0.2984,0.11836
-0.4588,-1,-0.5918,0.19991
-0.4935,-1,-0.2984,0.14285
-0.0041,-1,-0.8852,0.13306
1.23451,-1,0.87538,0.06612
-0.6464,-1,-0.8852,0.11012
0.25579,-1,-0.5918,0.09551
-0.4904,-1,-0.2984,0.11020
-0.6999,-1,-0.8852,0.17542
1.12746,-1,0.87538,0.03265
-0.8223,-1,-1.1787,0.18775
-1.5762,-1,-1.4721,0.24816
-0.3650,-1,-0.2984,0.10938
0.14706,-1,-0.0049,0.06937
0.59223,-1,0.87538,0.05061
1.61682,-1,1.75572,0.03591
0.45459,-1,1.46227,0.04489
0.28332,-1,-0.8852,0.09379
0.81397,-1,1.75572,0.05224
0.71457,-1,0.87538,0.10448
-1.2290,-1,-1.4721,0.15020
0.43930,-1,0.58193,0.06448
-1.5915,-1,1.16882,0.03428
-1.2338,-1,-1.1787,0.17469
-0.2488,-1,-0.2984,0.10612
0.69927,-1,1.16882,0.04481
-0.0714,-1,-0.0049,0.13061
-1.1205,-1,-1.4721,0.14040
-0.4323,-1,-0.0049,0.13714
-1.5331,-1,-1.7656,0.18359
-0.1570,-1,-0.2984,0.10122
-0.4629,1,-0.0049,0.06285
0.50047,-1,-0.2984,0.11828
-0.3406,-1,-0.5918,0.16326
-1.4778,-1,-1.4721,0.22277
-0.0347,-1,1.16882,0.06114
0.98983,-1,0.87538,0.06938
-1.1052,-1,-1.4721,0.18367
1.35073,-1,0.58193,0.06930
-0.4476,1,-0.0049,0.10857
-1.2604,1,-1.4721,0.18770
-0.1313,-1,-0.2984,0.12642
-0.3370,-1,-0.5918,0.11224
-0.6464,-1,-0.8852,0.12244
0.71457,-1,0.87538,0.08571
1.08159,-1,1.16882,0.04489
0.51576,-1,0.58193,0.11020
-1.2334,-1,-0.8852,0.18285
-1.0165,-1,-1.1787,0.15551
-0.3581,-1,-0.5918,0.12571
0.66869,-1,0.58193,0.06530
-0.8953,-1,-0.8852,0.18351
1.15805,-1,-0.2984,0.06857
-1.4644,-1,-1.4721,0.21281
-0.4600,-1,-0.5918,0.15910
-0.5405,-1,-1.1787,0.20463
-1.5944,-1,-1.7656,0.19991
0.85205,-1,0.87538,0.06114
-0.7290,-1,-0.8852,0.11836
1.69328,-1,1.16882,0.02857
1.44860,-1,1.75572,0.05306
-0.5241,1,-0.2984,0.11828
0.68398,-1,0.58193,0.08163
-0.3567,-1,-0.0049,0.14938
-0.1128,-1,0.28849,0.08563
-1.5640,-1,-1.7656,0.31346
0.63810,-1,0.58193,0.06767
1.07394,-1,0.87538,0.03673
-1.4416,-1,-1.4721,0.19918
0.63810,-1,-0.5918,0.13469
-0.6204,1,-0.5918,0.10106
0.80632,-1,0.58193,0.05714
0.09522,-1,0.28849,0.07746
-0.1723,-1,0.28849,0.07918
0.24050,-1,-0.2984,0.08808
-1.2275,-1,-1.4721,0.23102
1.76975,-1,1.16882,0.03265
-1.3116,-1,-1.7656,0.2
-1.2265,-1,-1.4721,0.22363
-0.1418,-1,-0.0049,0.07673
-0.1265,-1,-0.0049,0.13306
-1.1128,-1,-0.8852,0.19102
-1.4110,1,-1.4721,0.31428
-1.3193,-1,-1.1787,0.22857
-0.1647,1,-0.5918,0.23102
-0.8146,-1,-1.1787,0.18775
0.06464,-1,-0.5918,0.11257
-0.6253,-1,-0.2984,0.12236
-0.4476,-1,-0.0049,0.13061
-0.0959,-1,0.58193,0.10938
-0.5088,-1,-1.1787,0.12081
-1.1969,-1,1.75572,0.02448
1.43331,-1,0.87538,0.03918
0.13345,-1,0.58193,0.06530
0.95925,1,1.75572,0.03265
1.55657,-1,1.75572,0.03755
-0.2794,-1,-0.5918,0.11020
1.49448,-1,1.46227,0.04481
1.69328,-1,0.87538,0.03672
0.16005,-1,-0.5918,0.09142
-1.3512,-1,-1.4721,0.13877
-0.3617,-1,-0.8852,0.18285
-1.5944,-1,-1.7656,0.28971
-0.6938,-1,-0.2984,0.11828
-0.2514,-1,0.87538,0.07673
1.67799,-1,1.75572,0.04244
-0.6397,-1,-0.5918,0.13461
-0.4017,-1,-0.5918,0.10938
-0.5264,-1,-0.2984,0.11828
-0.7536,-1,-0.8852,0.14277
0.78950,-1,0.58193,0.08897
-0.2947,-1,-0.0049,0.10612
-1.1543,-1,-1.1787,0.13461
1.31067,-1,1.46227,0.03665
-0.5042,-1,-0.8852,0.11420
1.18863,-1,1.46227,0.03591
0.24050,-1,0.87538,0.07746
-0.1570,-1,-0.5918,0.16734
-0.2259,-1,-0.8852,0.16489
0.66869,-1,-0.2984,0.08236
0.22521,-1,0.58193,0.08163
-1.5410,1,-1.7656,0.45224
1.95326,-1,1.46227,0.03428
1.28039,-1,0.87538,0.06612
-0.8674,-1,-1.1787,0.18277
2.07560,-1,0.87538,0.03428
-1.1373,-1,-0.8852,0.16481
-0.5053,-1,-0.8852,0.15012
1.84621,-1,1.75572,0.02848
-0.0500,-1,-0.0049,0.09379
-0.5088,-1,-0.8852,0.17469
-1.5487,-1,-1.7656,0.23836
-0.1876,-1,0.28849,0.09224
-1.5028,1,-1.1787,0.16318
-1.0746,-1,-1.1787,0.16318
-0.1647,-1,0.28849,0.06930
1.15805,-1,1.16882,0.04816
0.39343,-1,0.58193,0.04897
2.30498,-1,2.04916,0.02848
1.21922,-1,0.58193,0.04244
0.26497,-1,0.58193,0.07591
0.79868,-1,-0.5918,0.10163
0.92866,-1,1.46227,0.04408
0.27109,1,0.58193,0.11428
1.84621,-1,1.16882,0.03836
-1.1511,-1,-0.2984,0.15918
-0.0959,-1,-0.5918,0.11836
0.69790,-1,1.16882,0.05142
-1.0851,-1,-0.8852,0.13387
0.33226,1,1.16882,0.14285
0.88584,-1,-0.0049,0.08979
0.19462,-1,-0.0049,0.08163
-0.3818,-1,-0.2984,0.11755
0.33226,-1,-0.0049,0.09551
1.76975,-1,1.46227,0.04489
-1.0211,-1,-0.8852,0.11828
-0.9828,-1,-0.2984,0.12644
-1.1985,-1,-1.4721,0.24024
-0.8529,-1,-1.1787,0.17510
0.57693,-1,0.58193,0.08563
-0.8620,-1,-1.1787,0.21142
-1.2825,-1,-1.4721,0.22277
1.06629,-1,0.58193,0.04653
-0.1020,-1,-0.2984,0.10122
-0.1165,-1,-0.2984,0.09795
-0.8441,-1,-0.5918,0.12244
-1.4675,-1,-1.4721,0.17387
-0.0194,1,1.16882,0.07746
1.23451,-1,1.75572,0.04244
1.05100,-1,1.46227,0.04889
-1.1052,-1,-1.1787,0.14693
-1.1694,-1,-1.1787,0.19175
-1.5487,1,-1.7656,0.19991
-0.9831,-1,-0.5918,0.15502
-1.5120,-1,-1.7656,0.23183
0.01111,-1,-0.5918,0.13869
0.91337,-1,0.87538,0.06775
-1.5257,-1,-1.4721,0.23183
-1.0558,-1,-1.1787,0.15020
0.27109,-1,0.58193,0.06122
-0.2182,-1,0.87538,0.14285
-0.7840,-1,-0.5918,0.13387
1.03364,-1,0.87538,0.04897
-0.5427,-1,-0.8852,0.10955
-0.6042,-1,-0.8852,0.15910
0.61134,-1,2.04916,0.03918
-0.7917,-1,-0.2984,0.13883
0.48518,-1,0.58193,0.07746
-0.2335,-1,0.58193,0.12571
1.08159,-1,0.87538,0.05877
0.69927,-1,0.87538,0.06114
-0.8987,-1,-0.5918,0.14040
-0.4476,-1,-0.5918,0.13469
-0.2960,-1,-0.8852,0.13877
0.40872,-1,0.87538,0.06775
-0.6963,-1,-0.8852,0.14204
1.76975,-1,0.87538,0.04897
0.31696,-1,-0.0049,0.08979
-0.6770,1,-0.2984,0.10367
-1.2468,-1,-1.4721,0.20808
-0.0653,-1,-0.0049,0.08408
-0.4170,-1,-0.2984,0.09379
-0.3959,-1,-0.8852,0.15020
-0.0194,-1,1.16882,0.05224
0.08594,-1,-0.5918,0.09387
0.19462,-1,0.28849,0.06522
-0.5088,-1,-0.2984,0.10938
-0.3711,-1,-0.5918,0.12236
-0.7363,-1,-0.8852,0.11828
1.99913,-1,1.75572,0.02693
-1.0593,-1,-1.1787,0.15306
-1.1052,-1,-1.1787,0.17387
-0.8307,-1,-0.5918,0.17551
0.26344,-1,0.58193,0.05061
-1.3047,1,-0.0049,0.49795
-0.0653,-1,-0.0049,0.08563
1.31097,-1,1.16882,0.05224
0.74515,-1,1.46227,0.08979
0.79103,-1,0.58193,0.05224
-0.1418,-1,0.87538,0.11020
1.00512,-1,1.46227,0.04081
1.00512,-1,1.16882,0.05224
1.82786,-1,0.87538,0.05306
0.82161,-1,0.87538,0.05714
-1.5944,-1,-1.7656,0.25706
-0.4476,-1,0.28849,0.11428
0.95925,-1,0.87538,0.07338
-0.1723,-1,-0.5918,0.12244
0.76044,-1,1.16882,0.04489
0.89808,-1,-0.5918,0.09379
-1.3970,-1,-1.1787,0.23183
0.77574,-1,1.16882,0.04897
0.77574,-1,-0.0049,0.05297
0.30167,-1,0.58193,0.12244
0.46989,-1,0.58193,0.09142
-1.3804,-1,-1.4721,0.19583
-1.5913,-1,1.75572,0.03257
2.99314,-1,1.75572,0.03265
1.75445,-1,1.46227,0.04163
-1.0975,-1,-0.8852,0.15836
-1.0813,-1,-1.1787,0.14204
-0.1341,-1,0.28849,0.08481
1.15805,-1,-0.8852,0.07338
-0.8681,-1,-0.5918,0.15746
1.00512,-1,0.58193,0.04163
1.31862,-1,1.75572,0.03265
0.65340,-1,0.87538,0.08163
-0.1876,-1,1.16882,0.07591
-0.9877,-1,-0.8852,0.15697
-0.4115,-1,-0.8852,0.13387
1.15805,-1,1.75572,0.03020
-0.8681,-1,-0.8852,0.11755
0.24572,-1,-0.5918,0.10040
1.46390,-1,1.75572,0.03918
0.02946,-1,-0.2984,0.11828
0.27109,-1,0.58193,0.05714
2.45791,-1,1.46227,0.01469
0.85220,-1,0.58193,0.07918
1.15805,-1,0.58193,0.05297
-0.7687,1,-0.2984,0.24081
0.65340,-1,1.16882,0.04408
0.45459,-1,1.46227,0.04081
-0.6495,-1,-0.0049,0.11591
-0.7718,-1,-0.5918,0.11428
0.63963,-1,0.28849,0.06285
-1.3382,-1,-1.4721,0.19069
-0.8299,1,-0.0049,0.44897
0.62281,-1,0.28849,0.06530
-0.1861,-1,-0.2984,0.12244
-0.9599,-1,-0.8852,0.15102
0.88278,-1,1.16882,0.04734
0.46772,-1,0.58193,0.06040
-0.4687,-1,-1.1787,0.11665
-1.3659,-1,-1.4721,0.19142
-1.4171,-1,-1.4721,0.13469
1.24980,-1,0.87538,0.04326
0.54635,-1,0.58193,0.07755
0.56164,-1,-0.0049,0.08971
-0.3711,1,-0.0049,0.08163
-0.3711,-1,-0.5918,0.12244
-0.4606,-1,-0.5918,0.16563
-0.9523,-1,-0.8852,0.15502
0.62281,-1,1.16882,0.06114
1.03571,-1,0.28849,0.04653
0.96689,-1,1.46227,0.06114
-0.7076,-1,-0.2984,0.14693
-0.5699,-1,0.58193,0.09387
1.00512,-1,0.87538,0.05714
0.36284,-1,-0.2984,0.08571
0.05699,-1,-0.2984,0.12244
-1.3957,1,-1.7656,0.33877
0.86290,-1,0.87538,0.05142
0.34449,-1,0.28849,0.06081
-0.3711,1,1.16882,0.03265
0.08758,-1,-0.0049,0.08979
-1.4110,-1,-1.4721,0.28163
1.34920,-1,1.46227,0.04326
1.08159,-1,1.75572,0.03673
0.57693,-1,1.46227,0.04489
-1.5916,-1,1.16882,0.04726
-1.4494,-1,-1.4721,0.22367
0.79868,-1,1.16882,0.05469
-0.8399,1,-0.2984,0.10204
-0.0653,-1,-0.0049,0.09469
-1.4722,-1,-1.4721,0.22448
-1.4569,-1,-1.4721,0.18367
0.39343,-1,0.28849,0.06522
0.27109,-1,-0.0049,0.09387
-0.1723,-1,-0.5918,0.13469
-0.8758,-1,-0.5918,0.15020
-1.4954,-1,-1.4721,0.17346
0.98524,-1,1.16882,0.04489
-0.6648,-1,-0.8852,0.13142
-1.5923,-1,0.28849,0.05061
1.72081,-1,0.87538,0.07746
-0.4400,-1,-0.2984,0.10693
0.17933,-1,0.87538,0.06530
-0.7229,-1,-0.2984,0.16326
0.72986,-1,0.87538,0.05142
-0.6105,-1,-0.5918,0.12236
-1.4722,-1,-1.4721,0.26448
1.30333,-1,1.75572,0.03510
-1.0578,-1,-0.8852,0.15910
-0.1723,-1,-0.0049,0.09387
0.50812,-1,-0.0049,0.06114
1.81746,-1,1.16882,0.04481
-0.9186,-1,-0.0049,0.13469
-0.4170,-1,-0.5918,0.12571
-1.4146,-1,-1.4721,0.27265
-1.2166,1,-1.4721,0.16731
-1.5945,-1,-1.7656,0.27338
-1.0287,-1,-1.1787,0.14277
-0.1188,-1,0.28849,0.06857
-0.5263,-1,-0.2984,0.11183
-0.5398,1,0.58193,0.06937
0.92866,-1,0.87538,0.04489
0.16404,1,0.58193,0.07338
1.28039,-1,1.46227,0.03836
1.00512,-1,0.58193,0.05306
1.31097,-1,1.46227,0.04081
0.54635,-1,-0.2984,0.11755
2.84022,-1,1.75572,0.02857
-0.1723,-1,-0.0049,0.09061
-0.5699,-1,-0.5918,0.10775
0.09001,-1,-0.5918,0.15297
0.74515,-1,0.28849,0.07265
-1.5104,-1,-0.5918,0.13469
-0.7535,-1,-1.1787,0.13061
-1.3637,-1,-1.4721,0.18326
0.62174,-1,0.87538,0.10285
-0.3100,-1,-0.5918,0.10612
2.45791,-1,0.58193,0.03183
0.20227,-1,1.16882,0.02848
1.00512,-1,0.28849,0.04979
-0.0194,-1,-0.0049,0.05714
-0.8972,-1,-1.4721,0.13469
-1.0160,-1,-0.8852,0.16726
-1.0134,-1,-0.5918,0.19102
-0.8911,-1,0.58193,0.10195
0.17933,-1,1.46227,0.04081
-0.0041,-1,-0.2984,0.09795
2.45791,-1,1.46227,0.02857
0.07228,-1,-0.8852,0.22448
-0.4886,-1,-0.8852,0.11420
-1.5178,-1,-1.4721,0.18269
0.83691,-1,0.87538,0.06930
0.62281,-1,1.16882,0.05306
1.15805,-1,0.58193,0.06857
-1.5632,1,-1.7656,0.23248
-0.4481,-1,-0.5918,0.11257
-0.3559,1,1.16882,0.07673
-0.0347,-1,-0.0049,0.06530
-1.0058,-1,-0.5918,0.10530
0.88278,-1,1.16882,0.06938
0.54635,-1,0.87538,0.10612
0.50232,-1,0.87538,0.02204
-0.4017,-1,-0.5918,0.09959
-1.3376,1,-1.4721,0.24
1.05100,-1,1.16882,0.04408
-0.0806,-1,0.28849,0.11020
-1.0746,-1,-0.8852,0.15755
1.13511,1,1.46227,0.05305
1.31097,-1,1.75572,0.03265
0.16404,-1,0.28849,0.07510
0.69927,-1,0.87538,0.05714
-0.7535,-1,-0.5918,0.10122
-0.6923,-1,-0.5918,0.14448
1.57094,-1,1.46227,0.03755
-0.1876,-1,-0.2984,0.10195
-0.2488,-1,-0.5918,0.10612
1.76975,-1,1.75572,0.04081
-1.3300,-1,-0.2984,0.17142
1.39814,-1,1.75572,0.02285
-0.6915,-1,-0.8852,0.10195
-0.2350,-1,-1.1787,0.11257
1.61682,-1,0.87538,0.02775
0.04170,-1,-0.5918,0.09787
0.27109,-1,0.87538,0.10122
-0.6373,-1,-0.8852,0.15093
1.46390,-1,1.75572,0.03673
-0.1943,-1,-1.1787,0.19102
-1.5800,-1,-1.7656,0.14693
2.07560,-1,1.75572,0.02530
-0.9452,-1,-0.8852,0.16326
0.98983,-1,0.58193,0.05632
-0.0528,-1,1.16882,0.06114
0.24050,-1,1.46227,0.05305
0.15639,-1,0.28849,0.10122
1.05100,-1,2.04916,0.04481
0.65340,-1,-0.2984,0.09379
-0.4476,-1,-0.0049,0.09387
-0.3367,-1,-1.1787,0.10938
-0.1685,-1,-0.0049,0.09306
-0.5547,1,0.28849,0.14693
-0.1723,-1,0.58193,0.06857
-1.4989,-1,-1.4721,0.15836
0.54635,-1,0.87538,0.08163
-1.2474,1,-1.4721,0.18775
1.21922,-1,1.16882,0.05469
-0.2335,-1,-0.5918,0.11828
-1.2726,-1,-1.1787,0.15020
1.84621,-1,1.16882,0.03510
0.31696,1,2.04916,0.03836
0.69927,-1,0.87538,0.06693
1.54036,-1,1.16882,0.03428
0.66869,-1,0.58193,0.08563
-1.1755,-1,-1.1787,0.15795
-0.7535,-1,-1.1787,0.13265
0.96689,-1,0.87538,0.07338
1.11217,-1,1.75572,0.03175
-0.6464,-1,-0.8852,0.16326
-0.8299,-1,-0.5918,0.16653
0.24050,-1,0.58193,0.08979
0.39343,-1,0.28849,0.06081
0.07228,-1,-0.8852,0.15093
1.29568,-1,1.16882,0.01632
1.03571,-1,0.58193,0.04653
-0.7867,-1,0.58193,0.09869
-1.5215,-1,-1.4721,0.16236
-0.8911,-1,-0.8852,0.17142
2.44261,-1,2.04916,0.02204
0.46989,-1,1.16882,0.04326
-1.1627,1,-1.4721,0.17461
1.05100,-1,-1.1787,0.08563
1.47919,-1,0.87538,0.03510
-1.3949,-1,-1.1787,0.19991
1.31097,-1,0.58193,0.04081
0.06464,-1,-0.2984,0.17951
0.74515,-1,-0.0049,0.06122
-1.1263,-1,-1.4721,0.15020
-0.5837,-1,-0.5918,0.15093
-1.5120,1,-1.4721,0.41142
-1.2612,-1,-1.4721,0.19995
-0.5491,1,0.28849,0.08563
-1.4921,-1,-1.4721,0.29710
0.31696,-1,1.75572,0.03673
-0.9523,1,-0.2984,0.17142
2.07560,-1,-0.2984,0.06857
0.47295,-1,0.87538,0.04979
0.04934,-1,0.87538,0.07346
0.92866,-1,0.87538,0.06122
0.92866,-1,1.16882,0.04489
1.14245,-1,0.28849,0.04326
-0.7670,-1,-0.8852,0.16481
0.68398,-1,1.46227,0.04081
0.28638,-1,-0.2984,0.08571
-0.2714,-1,-0.8852,0.10195
0.01111,1,1.16882,0.06734
-1.0413,-1,-1.1787,0.22367
0.19462,-1,0.58193,0.05142
1.09688,-1,-0.5918,0.07755
-0.8605,-1,-0.0049,0.10122
1.46390,1,1.75572,0.03665
-1.1664,1,-1.1787,0.14693
-0.3941,-1,0.28849,0.08163
0.25579,-1,0.87538,0.06285
-0.6923,-1,-0.5918,0.15591
1.66270,-1,1.75572,0.02857
0.76044,-1,0.58193,0.05469
1.24980,-1,1.46227,0.04489
1.64741,-1,1.75572,0.03591
0.60752,-1,0.28849,0.08163
-0.3879,-1,-0.5918,0.11012
0.39343,-1,0.87538,0.08816
-0.3253,-1,-0.5918,0.12244
-0.6061,-1,-0.5918,0.12560
0.16404,-1,-0.5918,0.12644
1.25745,-1,1.46227,0.04408
-0.1265,-1,0.28849,0.12244
-0.8744,-1,-1.1787,0.19915
-0.2335,-1,-0.5918,0.13461
-0.2870,-1,-0.2984,0.10857
-1.3704,-1,-1.1787,0.19991
-0.0041,-1,0.28849,0.06938
-1.5181,-1,-1.7656,0.20571
0.08758,-1,-0.2984,0.09714
1.35685,-1,1.46227,0.03510
1.50977,-1,1.16882,0.04244
0.44236,-1,0.87538,0.05706
0.76809,-1,0.58193,0.04244
1.12746,-1,0.87538,0.03510
0.25838,-1,0.58193,0.06922
-0.0806,-1,-0.0049,0.11020
-0.1570,-1,-0.2984,0.13877
-0.8146,-1,-0.2984,0.11755
1.00512,-1,1.16882,0.05297
0.30167,-1,1.16882,0.06114
-1.5944,1,-1.7656,0.24
-0.1570,-1,-0.5918,0.12244
0.42401,-1,1.46227,0.08979
0.92866,-1,0.87538,0.07755
-0.6308,-1,-0.2984,0.10685
-1.3146,1,-1.4721,0.25510
-0.7257,-1,-0.8852,0.12236
0.51576,-1,0.28849,0.06040
1.12746,-1,1.16882,0.04489
-0.4889,-1,-0.8852,0.15020
-1.3688,-1,-1.4721,0.21549
0.57693,-1,0.87538,0.05959
0.04170,1,0.87538,0.05297
0.42401,-1,-0.2984,0.15020
-0.1418,-1,-0.8852,0.13461
-1.3606,-1,-1.4721,0.21061
0.72986,-1,0.28849,0.05959
-1.3298,-1,-1.4721,0.23183
-0.3559,-1,0.28849,0.08979
-0.9828,1,-0.2984,0.11012
0.36131,-1,1.16882,0.05706
1.15805,-1,0.87538,0.10122
0.84761,-1,1.16882,0.04244
-1.0593,1,-1.1787,0.31346
0.86749,-1,0.87538,0.08163
-1.1388,-1,1.16882,0.10122
0.58611,-1,0.28849,0.10612
1.31097,-1,1.75572,0.03918
1.76975,-1,2.04916,0.02816
-0.4156,-1,-0.2984,0.11428
0.59987,-1,0.28849,0.06522
2.22852,-1,1.16882,0.02857
-1.4034,-1,-1.4721,0.22367
-0.9859,-1,-0.2984,0.13453
1.15805,-1,1.16882,0.04653
0.74515,-1,0.87538,0.04889
2.27440,-1,1.46227,0.02204
0.97454,-1,1.16882,0.04979
-0.4981,-1,-0.5918,0.11183
-1.5282,-1,-1.7656,0.18359
1.58624,-1,1.75572,0.03265
1.54036,-1,0.58193,0.07346
0.43375,1,1.46227,0.05297
0.10287,-1,0.58193,0.08163
-1.2229,-1,-1.4721,0.23183
-1.4110,-1,-1.4721,0.22848
-1.1052,-1,-1.4721,0.26938
0.86749,-1,1.75572,0.044
0.39343,1,0.87538,0.10612
0.77574,-1,-0.5918,0.08979
0.69775,-1,1.75572,0.04481
-1.0394,-1,-1.4721,0.17542
-0.2182,-1,0.28849,0.08155
1.69328,-1,1.75572,0.03551
